person_id,age,gender,region,annual_income,credit_score,loan_amount,monthly_expense,savings_balance,investment_amount,employment_status,marital_status,home_ownership,credit_card_usage,num_credit_cards,loan_purpose,employment_years,debt_to_income_ratio,late_payment_history,savings_rate,housing_market_exposure,stock_market_exposure,bankruptcy_history,monthly_loan_installment,loan_default
FIN_c798156544,80,Female,East,52302,765,14786,3557,-4281,41297,Self-Employed,Married,Own,10,4,Personal,29,0.86,8,0.2,125524,138271,No,1029,1
FIN_3a88cc65d6,58,Male,North,89953,584,-1232,1608,-6758,39759,Self-Employed,Widowed,Own,1,1,Education,31,0.46,4,0.04,-1960,197419,No,693,0
FIN_63eb2bdd41,75,Female,South,68986,495,22799,2986,8221,53758,Self-Employed,Married,Rent,85,3,Home,19,0.59,8,0.26,5650,117215,No,686,0
FIN_45e6a95475,27,Other,South,32063,610,15225,2035,33358,55961,Self-Employed,Divorced,Mortgage,42,5,Personal,10,0.83,8,0.02,50042,256757,No,1028,0
FIN_6816ca6705,32,Female,South,91872,787,42229,1536,21633,31400,Employed,Single,Own,45,3,Education,16,0.89,9,0.18,81710,335690,No,904,0
FIN_e51afd0922,59,Male,East,46006,616,23150,3152,39766,49412,Self-Employed,Widowed,Rent,66,3,Personal,30,0.61,1,0.27,77340,89599,No,1258,0
FIN_f5fe11f3c0,74,Male,East,66387,508,20297,2956,5289,61066,Self-Employed,Married,Mortgage,2,3,Education,32,0.6,7,0.24,100773,59639,No,1380,0
FIN_7100dcc949,34,Female,East,72161,585,26385,6004,33980,63188,Unemployed,Widowed,Rent,34,1,Education,9,0.6,7,0.1,81480,306063,Yes,633,0
FIN_674d5ba112,77,Male,West,82100,551,16299,3404,10498,37929,Unemployed,Married,Mortgage,42,5,Home,31,0.23,3,0.14,106047,119301,Yes,683,1
FIN_7d7ac57795,26,Female,East,51205,486,29317,1026,19766,68632,Self-Employed,Divorced,Own,75,3,Home,18,0.19,7,0.06,132695,332594,No,1415,0
FIN_f96ab1ee14,53,Male,East,91225,650,15105,2502,16754,63090,Self-Employed,Married,Own,88,4,Home,30,0.51,8,0.1,47665,107715,No,1179,1
FIN_20ca2598d9,53,Male,East,76964,664,33269,3954,12080,63056,Employed,Single,Mortgage,55,4,Car,18,0.74,0,0.05,103634,283953,No,1097,0
FIN_5d75828250,65,Female,West,59202,823,29721,2470,18386,6949,Unemployed,Widowed,Rent,94,1,Business,2,0.5,0,0.29,80049,205724,No,1303,0
FIN_1776e6708d,68,Female,North,89867,593,11117,3549,11615,76173,Employed,Divorced,Mortgage,71,3,Car,8,0.39,4,0.28,46334,216680,No,774,0
FIN_0b96cf10d5,87,Female,East,61121,523,36865,1693,10318,37400,Retired,Single,Rent,15,4,Home,1,0.26,5,0.09,94398,163821,No,1554,0
FIN_f3dace80cc,85,Female,West,38805,821,-1597,3299,-8954,47792,Retired,Widowed,Mortgage,58,4,Personal,11,0.86,1,0.3,146406,85679,No,1538,0
FIN_6a9971c111,39,Female,East,21101,705,25294,4305,5592,39892,Unemployed,Widowed,Mortgage,72,5,Home,9,0.51,5,0.17,134225,56372,Yes,984,0
FIN_516b3bd51a,23,Female,West,28071,583,29948,2555,27988,44462,Retired,Married,Own,37,2,Education,13,0.59,1,0.24,87821,239620,No,446,0
FIN_5e196a2eb2,43,Male,West,65185,500,15799,3920,22169,63660,Employed,Single,Mortgage,54,1,Personal,9,0.66,9,0.22,114322,111258,No,-54,0
FIN_fb99edb86e,20,Male,North,36425,853,7385,2560,42908,53978,Retired,Married,Own,41,2,Business,5,0.87,5,0.03,93694,193676,No,1135,0
FIN_21e93bdbdf,69,Female,West,63009,729,30209,1341,30842,56895,Retired,Divorced,Rent,3,1,Home,12,0.37,6,0.09,173288,118882,No,287,0
FIN_77c1455346,77,Male,East,76417,694,26769,1463,32054,44489,Retired,Married,Mortgage,24,3,Home,38,0.54,0,0.05,145012,132378,No,1251,0
FIN_a2f8ff9eb9,80,Male,South,59150,831,19700,1230,-7907,53065,Employed,Divorced,Rent,13,3,Car,36,0.83,0,0.16,-15701,41239,No,1183,0
FIN_9f0c1fcb3c,82,Male,West,41901,617,32632,2731,-1688,41502,Unemployed,Widowed,Mortgage,8,5,Car,34,0.4,1,0.07,82699,100023,No,1104,0
FIN_2fb928c9cc,69,Other,East,75265,606,27841,2660,-31768,51326,Self-Employed,Single,Mortgage,2,4,Business,32,0.79,0,0.27,79371,297700,No,871,1
FIN_68a143f71b,31,Male,West,2199,721,24546,1611,39141,18321,Employed,Married,Mortgage,59,5,Business,7,0.2,7,0.08,140852,143609,Yes,1104,1
FIN_6322b019bb,89,Male,North,29662,582,18774,2616,37742,60667,Unemployed,Married,Rent,99,1,Education,37,0.66,7,0.3,132193,216431,No,1470,0
FIN_91af0ff5cb,85,Female,North,46547,467,26913,3223,31281,40169,Self-Employed,Widowed,Rent,26,4,Education,16,0.73,8,0.24,111373,311319,No,2349,0
FIN_35e158647c,45,Male,North,96647,739,30612,3684,8726,49370,Retired,Divorced,Mortgage,91,3,Education,13,0.76,1,0.09,82719,190877,No,52,0
FIN_b129683235,88,Female,South,91119,836,16254,2017,6246,67034,Employed,Widowed,Own,31,4,Personal,15,0.24,0,0.09,91759,118769,No,1572,0
FIN_503caab024,27,Male,North,74556,769,17169,2006,3097,50311,Unemployed,Single,Mortgage,69,2,Business,29,0.69,6,0.22,71114,163772,No,1510,0
FIN_aed76f5263,74,Female,South,69842,718,13783,197,14892,43750,Self-Employed,Married,Mortgage,58,4,Car,15,0.44,4,0.15,82499,172530,Yes,628,1
FIN_62333592e7,83,Male,South,40973,615,22643,5969,20761,30497,Employed,Married,Mortgage,99,3,Home,22,0.81,0,0.29,131444,47496,No,694,0
FIN_880e3b9983,67,Male,East,36118,632,11199,5118,18298,58719,Retired,Widowed,Rent,56,4,Business,22,0.87,0,0.06,110488,181588,Yes,912,0
FIN_303831c6f1,31,Male,North,45142,530,28279,2371,26150,58269,Retired,Divorced,Own,95,5,Car,8,0.74,8,0.03,147944,73711,No,921,1
FIN_91cd1657bd,33,Female,North,113071,593,36305,4037,-5058,44249,Retired,Widowed,Rent,13,3,Business,2,0.1,2,0.07,129790,-38188,No,1250,0
FIN_cf627e2b9e,71,Female,South,53382,683,1817,4379,42260,54763,Retired,Divorced,Own,63,5,Business,37,0.22,5,0.06,9543,190629,No,1031,0
FIN_a6c7a463ad,60,Male,North,29862,592,16351,2833,19785,50092,Retired,Divorced,Rent,13,4,Home,30,0.26,3,0.12,24275,169443,No,1627,0
FIN_636302ec30,59,Male,West,23899,665,4154,3265,14784,46336,Retired,Divorced,Mortgage,11,1,Personal,14,0.7,1,0.06,150384,311984,No,979,0
FIN_8aac52bca9,39,Female,North,93198,521,8888,1444,7466,47545,Employed,Widowed,Own,92,2,Home,22,0.33,2,0.3,145410,211543,No,383,0
FIN_563ac18f0b,85,Other,East,68913,675,10089,1239,13752,60520,Employed,Divorced,Rent,58,4,Car,33,0.41,1,0.19,178097,115799,No,943,1
FIN_4fc645b071,36,Male,North,56416,612,16498,3604,24074,64814,Self-Employed,Married,Own,23,2,Home,28,0.82,2,0.27,119741,229653,Yes,1401,0
FIN_313df082eb,83,Male,West,66444,509,11069,1510,-10532,77973,Employed,Married,Rent,68,2,Home,14,0.77,7,0.07,59249,332418,Yes,862,1
FIN_5f99cc65e8,56,Male,East,38290,739,25149,3031,7073,66758,Unemployed,Widowed,Rent,43,4,Home,8,0.16,3,0.26,53711,320179,No,1741,1
FIN_dba251fe70,36,Female,North,58349,575,6142,2959,26712,24171,Employed,Widowed,Own,33,1,Personal,19,0.79,3,0.24,142164,203611,No,486,0
FIN_ca6812a4de,33,Other,East,81224,673,31191,2933,15754,59657,Employed,Widowed,Own,40,3,Personal,7,0.87,2,0.03,77278,564078,No,685,0
FIN_7c83314fbe,71,Female,West,59395,515,18611,716,12357,53386,Unemployed,Married,Mortgage,40,1,Education,19,0.45,3,0.09,107008,232442,Yes,491,1
FIN_23aac7b2a3,42,Male,South,61659,653,28528,1789,1769,60083,Unemployed,Single,Rent,54,5,Education,25,0.75,4,0.24,179004,92822,No,2041,0
FIN_ad75f89445,35,Male,East,62551,709,16863,1175,38387,51773,Employed,Widowed,Rent,77,3,Car,11,0.48,8,0.25,70871,303229,No,479,0
FIN_18b18907cf,40,Other,South,31063,753,22893,4519,7574,53755,Retired,Divorced,Mortgage,65,1,Car,39,0.36,3,0.24,23439,260280,No,1558,0
FIN_3b5707d013,28,Male,West,52583,696,31836,3692,24109,44591,Retired,Widowed,Own,32,5,Home,38,0.8,5,0.18,103371,185529,No,232,0
FIN_ca10f8724a,56,Male,West,43047,610,16284,2499,6180,38658,Self-Employed,Single,Own,51,2,Business,29,0.71,3,0.28,169954,247666,No,711,1
FIN_ee90177d30,85,Male,East,59119,734,20710,1845,41304,54608,Retired,Divorced,Own,36,4,Car,1,0.74,8,0.08,62689,220831,No,749,0
FIN_3f5b919e3e,42,Female,South,78748,501,8541,3694,15773,49678,Unemployed,Divorced,Rent,52,4,Car,33,0.52,1,0.21,155709,303756,Yes,1463,0
FIN_d8ddd25fde,80,Female,North,54762,667,18088,4129,21701,50947,Employed,Single,Rent,33,2,Education,0,0.33,8,0.16,66022,297300,No,548,1
FIN_d6da2ee95d,47,Female,West,82333,835,23133,3930,-6746,26552,Retired,Widowed,Rent,56,5,Business,30,0.2,8,0.28,100909,210087,No,1056,0
FIN_ba4f1fa3cc,62,Male,North,49759,713,15700,4570,32626,51111,Self-Employed,Married,Mortgage,51,5,Business,28,0.44,6,0.22,92457,210080,No,960,0
FIN_de6940f70d,78,Female,South,95432,734,19685,4490,5830,62406,Employed,Divorced,Mortgage,52,3,Business,37,0.83,5,0.11,52801,267033,No,728,0
FIN_75a95971ed,68,Male,North,73502,477,24724,5766,18503,59937,Employed,Married,Rent,25,5,Personal,23,0.28,4,0.3,35671,196808,No,1255,0
FIN_2ece6286c4,26,Male,West,88046,577,15179,1861,9441,60578,Employed,Divorced,Rent,19,3,Car,38,0.34,5,0.3,99914,247355,No,966,0
FIN_16f25ede48,19,Female,South,11180,675,22899,5336,17716,34582,Retired,Single,Rent,77,2,Business,4,0.24,7,0.03,96618,-28097,No,1473,0
FIN_87aa0e5e02,22,Male,East,7271,635,17831,2268,18320,63643,Unemployed,Single,Own,83,5,Business,20,0.56,8,0.14,116042,330914,No,2140,0
FIN_e66c0c4737,79,Male,West,59712,616,35306,2620,44704,43810,Retired,Divorced,Mortgage,66,4,Personal,24,0.19,4,0.13,146440,296639,No,995,0
FIN_d15de9b81f,86,Male,East,44142,632,14559,4296,11847,71811,Retired,Single,Own,36,2,Car,16,0.14,5,0.03,20303,287346,No,1117,0
FIN_fa023b840a,69,Male,North,45268,706,14267,4278,17091,51551,Employed,Married,Rent,84,1,Business,0,0.37,2,0.16,27482,166810,No,1105,0
FIN_ea695a2fff,22,Male,West,61432,515,14880,1320,14638,62717,Self-Employed,Widowed,Own,56,2,Car,8,0.8,2,0.27,80210,264142,No,1043,1
FIN_09dfd99375,76,Female,East,35203,656,729,4991,27839,62472,Self-Employed,Divorced,Own,17,3,Personal,39,0.63,9,0.05,151072,230271,No,1377,0
FIN_9464f520dc,85,Female,East,48429,603,6833,2881,4473,39595,Self-Employed,Divorced,Own,58,5,Business,16,0.29,9,0.28,128705,145153,No,665,0
FIN_db5e53d42d,26,Female,South,31691,775,17086,1836,-6926,30294,Unemployed,Single,Own,19,3,Home,38,0.87,4,0.12,94595,257047,No,1488,0
FIN_38025246bf,39,Male,South,64274,633,15458,897,-4401,23760,Unemployed,Divorced,Own,31,2,Education,16,0.27,1,0.18,131929,122646,No,1969,1
FIN_c1ebafc908,44,Female,North,57654,688,14439,1081,12810,86411,Retired,Married,Own,67,5,Home,12,0.82,9,0.23,91580,294330,Yes,1114,0
FIN_ca5f5eac1a,27,Male,East,59949,693,23537,2311,9744,52535,Self-Employed,Widowed,Own,27,5,Car,10,0.84,5,0.17,125728,243989,No,1562,0
FIN_aef320bb95,78,Other,North,68785,655,32339,4922,22046,58457,Retired,Divorced,Rent,91,1,Home,16,0.4,7,0.24,119361,392405,No,912,1
FIN_632d6874f4,68,Female,South,59039,517,20844,2592,18728,50135,Employed,Married,Mortgage,41,5,Education,23,0.59,1,0.03,82682,31197,No,782,1
FIN_cee39c6e3c,27,Male,West,51282,739,20606,2428,46723,38831,Self-Employed,Single,Own,72,3,Personal,11,0.2,2,0.26,42491,6932,No,1420,0
FIN_6ea5205b85,23,Male,West,49298,687,12382,5746,23613,43420,Employed,Single,Rent,1,4,Education,24,0.15,3,0.02,170744,32492,No,1291,0
FIN_6e0b61bee2,79,Female,East,75713,607,25105,67,16602,26564,Unemployed,Widowed,Rent,60,2,Car,18,0.72,1,0.1,118156,296935,No,638,0
FIN_12c997901e,22,Female,West,94425,464,17208,3472,23633,58011,Self-Employed,Widowed,Own,94,4,Education,27,0.54,1,0.17,69452,247474,No,1506,0
FIN_c8e8804da7,87,Female,North,23867,615,15946,1356,5231,30863,Unemployed,Married,Rent,38,5,Home,30,0.61,3,0.22,110986,398927,No,1324,0
FIN_e2ba32eb42,80,Male,South,69099,635,11005,4432,12874,40455,Employed,Single,Own,27,2,Business,35,0.28,9,0.13,92090,110124,No,2033,0
FIN_5d387fb92b,73,Male,North,90482,491,7539,3355,42929,54361,Unemployed,Divorced,Mortgage,55,3,Home,22,0.55,2,0.15,74618,378334,No,382,0
FIN_c70949a2e7,76,Female,North,82245,464,30061,-315,17844,75522,Unemployed,Widowed,Mortgage,50,2,Business,22,0.27,3,0.24,111762,158244,No,382,0
FIN_1bfcd62d22,80,Male,South,26528,678,18104,4056,50800,68441,Retired,Widowed,Mortgage,70,4,Education,16,0.16,0,0.25,191615,255502,No,1584,1
FIN_63962149fc,76,Other,East,49450,580,9083,2859,17466,85613,Retired,Divorced,Mortgage,12,4,Business,14,0.63,6,0.15,70652,326909,No,928,0
FIN_92ee6d21af,68,Male,West,72074,536,27752,1177,7177,28957,Unemployed,Widowed,Own,41,1,Education,11,0.56,7,0.18,180637,313140,No,664,0
FIN_bd303cea3b,67,Female,East,39670,426,26495,4314,14592,28129,Self-Employed,Divorced,Mortgage,89,2,Business,25,0.36,0,0.06,110669,226224,No,749,0
FIN_539d22898b,21,Male,South,59194,695,26890,2,35278,73249,Self-Employed,Single,Rent,34,3,Business,0,0.48,3,0.02,114033,371621,Yes,-21,0
FIN_580e26783e,65,Female,East,81885,749,13085,4192,22477,49207,Retired,Widowed,Own,28,2,Personal,12,0.43,1,0.19,54993,400429,No,1304,0
FIN_8d3278b2e2,49,Female,West,117056,655,32169,2153,52752,45332,Self-Employed,Single,Rent,57,4,Car,0,0.87,3,0.29,67985,99091,No,1571,1
FIN_3779f5c640,68,Male,South,87999,849,14235,1604,1549,57392,Unemployed,Married,Rent,94,5,Business,26,0.75,0,0.1,62401,191540,No,2069,0
FIN_e48c762354,69,Other,East,102526,519,6245,3343,2615,60866,Retired,Divorced,Rent,45,5,Personal,35,0.31,4,0.11,78127,153490,No,1293,0
FIN_f63a02f360,51,Female,North,65420,697,13333,2862,27301,53554,Employed,Divorced,Own,87,1,Education,21,0.4,3,0.08,81165,169407,No,1354,0
FIN_05739651b4,49,Male,East,65470,616,5292,146,26845,27684,Unemployed,Widowed,Mortgage,99,1,Car,21,0.67,8,0.19,226205,186590,No,1177,0
FIN_826d8d8b19,87,Female,South,83187,652,35289,1397,28479,53956,Unemployed,Married,Rent,83,5,Business,28,0.41,2,0.27,123821,106116,No,1264,0
FIN_481ca3604e,60,Male,South,24855,716,8023,3042,17947,83786,Unemployed,Single,Rent,30,5,Education,34,0.41,1,0.04,79025,213975,No,1893,0
FIN_8cd0739b9b,33,Female,West,67933,607,33203,3100,17605,70887,Self-Employed,Married,Mortgage,97,5,Car,14,0.37,5,0.29,102704,169786,No,758,0
FIN_6499f5bf46,76,Male,South,60934,582,18049,2798,7089,44902,Retired,Single,Rent,52,3,Business,26,0.62,5,0.07,73579,168052,No,1361,0
FIN_1f99ce0c86,70,Other,West,110919,486,14332,2952,10721,29914,Self-Employed,Divorced,Mortgage,11,5,Home,10,0.17,7,0.26,60487,102434,No,940,0
FIN_b82a2ac79a,36,Female,East,72262,674,16080,2902,20491,12998,Retired,Divorced,Own,9,1,Car,33,0.71,0,0.24,196933,192683,No,1272,1
FIN_3dc22dc2fb,58,Male,East,96994,528,16488,2710,27444,54051,Unemployed,Married,Rent,39,2,Home,36,0.23,7,0.03,113422,191856,No,2373,0
FIN_d23ab5b3e4,64,Female,North,66142,807,16084,1400,6921,61311,Unemployed,Divorced,Mortgage,25,5,Car,30,0.88,4,0.15,88909,70866,Yes,1321,0
FIN_f5932f9169,71,Female,East,54078,605,8211,3941,40542,47327,Self-Employed,Widowed,Own,46,2,Home,27,0.5,7,0.24,84294,377487,Yes,827,0
FIN_c289512eff,72,Male,South,37797,550,24030,4168,20346,49652,Self-Employed,Widowed,Own,76,1,Personal,1,0.76,7,0.27,123316,29602,No,1747,0
FIN_5c14302ebe,61,Female,North,43526,776,10103,4104,21164,55811,Self-Employed,Single,Mortgage,86,3,Personal,9,0.79,0,0.25,169945,242458,No,497,0
FIN_2d4c63c012,79,Male,East,46847,711,31155,2569,47888,62668,Unemployed,Divorced,Own,88,1,Business,22,0.59,5,0.09,60737,254428,No,1455,0
FIN_a571802af2,76,Male,North,66948,748,23087,3049,21322,47801,Retired,Divorced,Rent,37,4,Personal,3,0.4,6,0.26,225098,251652,No,495,0
FIN_a350883777,82,Male,North,60042,530,8304,4113,-367,62268,Retired,Single,Rent,43,5,Car,34,0.36,4,0.11,66555,208731,No,1428,0
FIN_7d11942ed4,85,Female,East,36776,786,10544,1592,29882,81701,Employed,Married,Own,75,2,Business,7,0.53,8,0.09,148266,244727,No,238,1
FIN_f1c40508cb,45,Male,East,59490,542,18641,4902,35773,86203,Retired,Single,Own,23,5,Personal,39,0.87,8,0.1,85870,171616,No,929,0
FIN_667b52b815,35,Female,West,82846,763,-1637,1434,15937,24300,Employed,Married,Rent,92,2,Education,4,0.78,2,0.29,82616,57593,No,713,0
FIN_6caa1e078c,43,Male,North,43151,759,24149,3771,20897,32465,Employed,Single,Rent,68,3,Personal,28,0.31,1,0.29,189077,98374,Yes,1485,0
FIN_54b086e321,51,Female,North,61192,653,33167,3937,24054,5491,Unemployed,Widowed,Own,43,5,Business,30,0.88,9,0.27,70554,261450,No,1082,1
FIN_6e9d7f5f36,72,Male,West,109519,586,17514,3737,16635,24840,Employed,Widowed,Own,35,2,Business,1,0.76,9,0.12,-68466,193440,No,1797,0
FIN_3ad5e6659c,74,Female,West,46398,828,19354,2207,-8428,98966,Retired,Divorced,Own,36,1,Car,14,0.32,2,0.07,62805,150470,No,674,0
FIN_a3ed6ef9fe,23,Female,West,67349,710,33202,2650,23155,87194,Self-Employed,Widowed,Mortgage,48,4,Car,3,0.74,3,0.08,71762,217345,No,1263,0
FIN_1cb3d5297e,18,Male,East,66216,669,19807,4298,-2203,64670,Self-Employed,Divorced,Own,0,3,Home,12,0.36,3,0.05,52647,128789,No,246,0
FIN_cf9432087a,25,Female,West,60497,672,28243,2267,6240,73810,Unemployed,Widowed,Rent,92,5,Home,2,0.78,3,0.11,163061,155131,No,1406,1
FIN_088bc90270,68,Male,West,-7679,584,19494,2702,25565,56011,Employed,Widowed,Mortgage,28,3,Business,19,0.15,3,0.29,76463,220641,No,1616,0
FIN_1c884c7032,42,Male,South,75473,603,11006,1305,16668,71862,Unemployed,Single,Own,61,4,Business,9,0.76,8,0.15,34086,277968,No,842,0
FIN_f9e143408a,64,Male,East,17433,738,21040,2488,-23488,25904,Employed,Widowed,Own,74,4,Business,36,0.13,8,0.1,91234,133139,No,609,0
FIN_023a96a458,72,Female,South,48934,739,20107,945,3594,51268,Unemployed,Single,Own,21,3,Car,5,0.35,5,0.22,56885,206538,No,497,0
FIN_f06eeadc95,81,Female,South,20854,701,18452,799,20365,58156,Retired,Divorced,Own,56,1,Home,1,0.14,0,0.26,148077,270329,No,1080,1
FIN_4b3a2463b3,78,Male,East,43444,800,17898,5124,-999,50860,Unemployed,Widowed,Rent,42,1,Home,37,0.13,0,0.04,115928,164643,Yes,1268,0
FIN_d3ea69acda,73,Female,East,88903,753,19173,3425,30355,61558,Unemployed,Married,Mortgage,74,2,Personal,26,0.76,7,0.11,111669,206151,No,1214,0
FIN_08cb9bf23c,29,Female,East,110700,727,24164,2896,34450,51868,Unemployed,Widowed,Mortgage,46,4,Car,19,0.71,4,0.18,34060,239155,No,743,0
FIN_c43ef3e7d6,50,Male,South,86527,739,39407,2902,26504,58463,Retired,Single,Rent,59,3,Business,8,0.45,8,0.29,4655,311677,No,842,1
FIN_de78a4e8e6,88,Female,South,77766,579,21360,-57,-287,32869,Self-Employed,Married,Mortgage,53,5,Personal,3,0.46,2,0.21,139127,149352,No,782,0
FIN_7820381b9e,34,Male,North,42546,761,39665,2846,28800,57882,Unemployed,Single,Own,21,2,Personal,1,0.48,1,0.19,43635,335990,Yes,992,1
FIN_227227bc1c,78,Male,North,24497,625,48834,5135,42281,35250,Retired,Single,Mortgage,52,4,Education,17,0.4,6,0.1,123103,240075,No,879,0
FIN_68cd75be50,27,Male,South,62471,612,25920,6324,28892,48991,Unemployed,Single,Mortgage,99,5,Car,12,0.2,7,0.12,164857,214783,No,822,1
FIN_6a42105eda,48,Female,North,51459,672,31992,2217,7429,66323,Self-Employed,Married,Mortgage,1,1,Car,36,0.32,5,0.21,65965,278907,No,771,0
FIN_0cefdbcae6,77,Male,North,9266,596,13462,3226,21985,64303,Employed,Widowed,Mortgage,90,4,Car,28,0.77,7,0.05,69422,204312,No,1395,0
FIN_47e35a5f6a,87,Female,South,60570,636,17807,4882,37364,61001,Self-Employed,Single,Own,94,1,Car,12,0.88,5,0.14,166706,318401,No,1209,0
FIN_9c6f7ebec8,34,Male,South,38750,558,1974,3552,-477,34730,Self-Employed,Single,Own,76,5,Car,1,0.67,5,0.26,110637,163337,No,134,0
FIN_711034a3b3,67,Male,North,59637,533,34013,2730,35771,23958,Unemployed,Divorced,Rent,37,3,Education,32,0.18,9,0.12,31264,285717,No,929,0
FIN_13255bfd32,54,Male,East,36238,456,39365,6013,-9730,72608,Unemployed,Divorced,Rent,44,4,Business,4,0.46,6,0.2,-40167,110217,No,891,1
FIN_f883748844,79,Male,West,31724,674,31356,1229,-874,21571,Unemployed,Married,Mortgage,66,2,Personal,5,0.77,4,0.21,82198,166873,No,1781,0
FIN_0dbd8b0f8e,89,Female,South,59857,682,3136,1715,18458,58340,Employed,Single,Own,93,2,Car,17,0.61,7,0.16,142143,143444,Yes,-145,0
FIN_56e2641177,46,Female,West,64007,632,23063,2931,13911,35216,Unemployed,Widowed,Rent,18,1,Personal,13,0.65,0,0.1,82840,255801,No,1083,0
FIN_0d92085e91,49,Male,West,62415,502,14900,559,34621,36234,Retired,Married,Own,48,1,Business,31,0.46,3,0.03,105377,230188,No,746,1
FIN_2351894f79,28,Female,West,34677,714,13098,1863,26947,71329,Unemployed,Widowed,Own,83,1,Business,37,0.11,7,0.29,143565,290944,Yes,340,0
FIN_4fd590318c,23,Female,East,46176,628,18823,822,12974,46461,Retired,Widowed,Own,99,4,Personal,25,0.61,0,0.21,115515,-31970,Yes,696,0
FIN_55353bd5d0,52,Male,North,62292,717,-3525,2856,-519,47973,Unemployed,Married,Mortgage,25,1,Home,6,0.44,3,0.23,76507,83791,No,795,1
FIN_1cdd1afca1,50,Female,South,30471,522,9465,4974,27234,63537,Unemployed,Divorced,Own,34,5,Personal,2,0.35,2,0.23,101772,138694,No,1141,0
FIN_e7329d9e3e,35,Female,North,65260,617,15249,5815,17488,15707,Employed,Widowed,Own,33,3,Business,14,0.63,4,0.06,139220,182443,No,993,0
FIN_83c0b4bb5e,54,Male,North,65899,601,21710,3277,28662,33650,Self-Employed,Married,Mortgage,35,4,Education,6,0.85,1,0.03,138113,285690,No,757,0
FIN_698c359bb2,30,Female,East,50876,668,16333,4564,9631,39806,Employed,Single,Mortgage,59,3,Business,20,0.47,3,0.14,191917,280199,No,357,1
FIN_58b6df71d5,81,Female,North,112375,587,9838,2150,11953,84362,Retired,Single,Rent,89,1,Business,11,0.33,5,0.07,51664,180191,No,1225,1
FIN_970c2348af,18,Female,West,88951,538,13404,3581,22049,49581,Employed,Married,Own,76,4,Personal,23,0.15,9,0.23,84932,245883,Yes,1569,0
FIN_6d0fffe825,80,Male,North,70461,641,20975,3723,28154,85825,Employed,Divorced,Own,6,3,Car,27,0.35,8,0.17,133301,281377,No,-83,0
FIN_1cf7b5a042,51,Female,South,-3963,564,27286,1987,44507,18160,Self-Employed,Divorced,Rent,10,5,Home,13,0.37,4,0.17,151500,325336,Yes,1901,1
FIN_5f9c67a64c,27,Male,West,21543,572,2464,4045,37984,43715,Self-Employed,Married,Mortgage,74,2,Car,31,0.39,0,0.07,159671,294202,No,1279,0
FIN_ba813697a7,24,Male,South,62989,547,15041,4469,6537,43507,Self-Employed,Widowed,Mortgage,58,2,Car,27,0.63,8,0.09,162612,184157,No,1365,1
FIN_5a34750567,73,Female,North,61331,631,6976,3911,9386,63163,Employed,Single,Own,65,3,Business,17,0.44,2,0.09,91107,298984,No,986,0
FIN_4ce0e13501,54,Female,West,77901,700,24613,35,40372,47215,Retired,Divorced,Own,67,1,Education,11,0.75,2,0.11,76227,248740,No,864,0
FIN_eae64ab206,46,Male,South,77718,681,30304,2998,3852,49683,Retired,Divorced,Mortgage,96,5,Car,1,0.55,5,0.25,-7209,107131,No,1627,0
FIN_bcc66ea307,29,Female,East,60512,548,24798,2847,-13292,91537,Retired,Married,Rent,37,1,Education,27,0.73,4,0.14,44670,148017,No,444,0
FIN_7187b43c6f,34,Male,East,46705,710,13996,3798,18903,60098,Employed,Single,Own,9,4,Education,36,0.7,7,0.1,151151,356934,Yes,739,0
FIN_c980418eb5,65,Male,West,51770,592,23246,2228,3049,37003,Unemployed,Single,Rent,35,5,Home,30,0.65,8,0.14,77905,299201,No,2048,0
FIN_5ce4aa8460,43,Male,West,86582,603,19416,3251,21495,40919,Unemployed,Married,Own,40,5,Education,34,0.28,1,0.04,149600,137931,No,249,1
FIN_8a57517bdf,29,Female,South,53919,590,23081,1769,9552,40439,Employed,Widowed,Rent,87,1,Home,5,0.22,0,0.16,82621,144155,Yes,586,0
FIN_eb839c88c6,38,Male,East,31425,913,6951,1248,13047,34741,Unemployed,Single,Rent,38,2,Business,32,0.87,4,0.14,129123,163733,No,2449,0
FIN_4073d3621e,59,Female,West,39750,720,29279,3627,15658,37306,Employed,Married,Mortgage,78,3,Business,11,0.74,0,0.2,149656,2790,No,1896,0
FIN_39e714ed1d,78,Female,East,22614,644,14557,1064,17283,38313,Retired,Married,Mortgage,5,3,Business,0,0.56,7,0.14,125107,273838,No,812,1
FIN_da33d2ffa2,48,Male,North,108384,711,27297,2119,16552,42737,Self-Employed,Widowed,Rent,51,3,Business,33,0.88,0,0.18,151849,114815,Yes,655,1
FIN_580a78cfad,71,Male,East,58225,590,36613,5462,12527,-8355,Retired,Married,Mortgage,37,4,Car,26,0.41,7,0.22,113478,326339,No,1958,0
FIN_319a4945e1,51,Female,North,62059,739,20885,3817,45902,60980,Retired,Married,Own,24,1,Home,20,0.43,6,0.19,94723,215581,Yes,1020,0
FIN_56cea0b4cf,24,Male,North,35843,643,22370,4250,30831,44185,Unemployed,Widowed,Own,14,5,Business,9,0.19,6,0.07,100000,119376,No,1758,0
FIN_2adfe91cdb,52,Female,North,29463,762,21547,3805,23554,9773,Retired,Widowed,Rent,57,5,Education,37,0.54,3,0.03,121735,333899,Yes,1068,0
