person_id,age,gender,region,annual_income,credit_score,loan_amount,monthly_expense,savings_balance,investment_amount,employment_status,marital_status,home_ownership,credit_card_usage,num_credit_cards,loan_purpose,employment_years,debt_to_income_ratio,late_payment_history,savings_rate,housing_market_exposure,stock_market_exposure,bankruptcy_history,monthly_loan_installment,loan_default
6701530,52,Female,West,82475,700,10199,3551,12757,64501,Unemployed,Widowed,Own,34,4,Business,0,0.57,8,0.24,76718,214884,No,1197,1
3002190,40,Male,North,27080,722,33549,2700,21450,63353,Self-Employed,Single,Own,83,3,Education,24,0.27,2,0.15,106640,247527,No,852,1
4738385,78,Female,East,40690,703,15322,2797,25169,66584,Retired,Married,Own,66,3,Car,23,0.51,8,0.29,189421,211492,Yes,1420,1
1682441,72,Male,East,23559,624,6449,3368,24704,71157,Retired,Divorced,Mortgage,76,1,Education,3,0.23,9,0.19,114489,181062,No,24,1
7580142,84,Female,South,93132,644,11452,1351,2090,73491,Retired,Widowed,Rent,91,2,Home,19,0.71,4,0.22,220655,67580,No,860,1
6772207,25,Male,West,30635,693,3521,3750,-905,22284,Retired,Divorced,Rent,94,4,Education,27,0.38,7,0.21,145423,286314,No,431,0
5429579,57,Female,North,52539,824,27484,986,8529,50656,Employed,Married,Own,35,3,Education,27,0.21,5,0.28,123803,156084,No,1402,0
2641873,76,Female,South,63784,598,38608,2004,17285,41107,Retired,Widowed,Own,74,3,Business,5,0.66,4,0.08,79835,403643,No,555,0
8446748,49,Male,North,96169,601,6869,2933,9239,45445,Retired,Divorced,Own,60,1,Car,25,0.62,6,0.25,83988,-26932,No,940,1
7066785,76,Male,South,53079,702,16018,1330,25535,47470,Employed,Widowed,Mortgage,30,2,Home,30,0.16,3,0.06,144284,9621,No,1120,1
3669168,19,Other,North,68166,746,18601,2576,18112,51263,Retired,Divorced,Mortgage,86,5,Education,24,0.37,2,0.26,110504,306403,No,1300,1
6619564,23,Female,West,68253,734,24275,4069,26060,51069,Retired,Widowed,Mortgage,77,3,Business,33,0.54,1,0.12,113108,9998,No,818,1
2146907,53,Male,East,101371,530,23939,3372,3601,30656,Self-Employed,Widowed,Rent,58,3,Car,0,0.29,2,0.09,120120,396660,No,540,1
4493936,49,Male,South,67115,707,35666,6128,23080,96291,Retired,Divorced,Rent,1,3,Business,34,0.25,3,0.12,229061,190409,No,928,0
704122,62,Male,East,50871,557,42745,2629,17477,58159,Self-Employed,Divorced,Rent,13,1,Education,13,0.38,6,0.04,146875,333579,No,733,0
195092,59,Male,South,77669,599,5466,2599,24119,28358,Unemployed,Single,Mortgage,63,2,Car,28,0.11,1,0.04,119770,178949,No,1899,0
8682039,70,Female,North,102208,695,15308,2606,13883,29002,Retired,Single,Own,25,1,Business,7,0.42,5,0.28,58719,269687,No,625,0
8237769,26,Male,West,25871,599,28469,1211,8455,68388,Self-Employed,Single,Own,71,3,Education,21,0.69,7,0.21,56579,156918,No,382,0
2637417,66,Female,South,98282,830,37743,1707,22602,68544,Self-Employed,Single,Own,97,4,Car,22,0.46,9,0.16,81785,140136,Yes,1252,0
1867486,19,Female,North,43253,648,21760,3845,21244,6008,Self-Employed,Widowed,Mortgage,70,4,Education,26,0.31,2,0.12,144546,88067,No,1167,0
6903749,84,Female,West,26982,789,20618,5326,27525,30650,Employed,Single,Mortgage,93,4,Education,28,0.43,6,0.07,141147,324879,No,944,1
7282693,28,Female,West,88397,670,33396,2011,17784,57420,Employed,Widowed,Rent,30,5,Education,22,0.12,2,0.13,149258,401954,Yes,871,0
8898440,67,Other,West,23965,861,14958,5204,12413,49379,Unemployed,Single,Mortgage,79,5,Education,21,0.22,6,0.15,43696,102370,No,1190,0
4677108,52,Female,North,37267,776,34323,4376,15906,55513,Unemployed,Widowed,Rent,49,1,Home,14,0.65,3,0.25,26106,215129,No,1397,0
7677823,32,Female,North,46964,648,45679,2672,25080,27286,Employed,Married,Rent,89,2,Education,9,0.4,6,0.27,150012,150818,No,908,1
1322849,48,Female,East,63831,734,8214,1080,11957,26822,Self-Employed,Single,Own,81,2,Personal,22,0.34,6,0.21,121908,222927,No,648,0
5354075,79,Female,East,61379,667,24060,3641,23044,71100,Retired,Single,Rent,31,5,Car,34,0.74,7,0.08,62426,53104,No,1541,0
4071808,45,Male,North,68641,557,19732,5234,11085,53706,Unemployed,Divorced,Mortgage,96,5,Education,7,0.11,5,0.26,84467,299253,No,321,0
3829931,42,Female,North,35343,618,2659,2103,20619,90627,Retired,Single,Mortgage,63,3,Education,0,0.12,0,0.15,58599,181995,No,581,0
478004,42,Female,South,73911,634,18440,4228,33421,68214,Unemployed,Single,Rent,20,2,Home,1,0.38,1,0.26,57993,104290,No,870,0
310778,18,Male,East,30114,735,24757,3823,17293,56466,Retired,Single,Mortgage,21,5,Car,19,0.26,3,0.18,133245,89932,No,1686,1
2533742,76,Female,East,29806,690,43736,1894,11472,56406,Employed,Single,Own,73,2,Home,35,0.85,2,0.22,-18549,192971,Yes,799,0
8378799,86,Female,East,84746,768,19129,4488,14515,18721,Retired,Widowed,Rent,5,1,Education,24,0.4,6,0.06,119938,51987,No,381,1
1036439,59,Male,North,27068,834,26346,397,31386,25041,Unemployed,Widowed,Own,3,5,Education,36,0.58,0,0.05,87892,64873,No,984,0
6918338,51,Male,East,54259,594,12784,3692,9249,52078,Unemployed,Widowed,Own,76,2,Personal,25,0.49,9,0.03,82334,45691,No,149,0
8496513,83,Male,North,55887,762,18153,3616,11260,63275,Self-Employed,Married,Rent,3,4,Personal,3,0.82,8,0.25,92768,121290,No,591,0
1758797,35,Male,North,-1476,802,26492,3660,38934,49208,Self-Employed,Widowed,Rent,78,3,Business,23,0.78,2,0.09,209079,198376,No,15,0
5596721,22,Female,South,63005,673,3987,5609,-1475,55825,Retired,Widowed,Own,26,1,Personal,37,0.23,9,0.02,141000,158481,No,-149,0
7293420,37,Male,North,46177,642,33813,1903,22008,55729,Self-Employed,Married,Mortgage,11,5,Car,33,0.47,5,0.26,138907,103433,No,1538,1
1816190,83,Male,West,108590,796,6900,2179,17008,62827,Unemployed,Divorced,Mortgage,87,2,Home,6,0.61,7,0.17,164560,219817,No,1397,0
5228682,79,Other,East,45488,604,22712,3097,27706,33815,Unemployed,Single,Mortgage,46,3,Car,5,0.8,2,0.11,-28190,251521,No,-187,0
2930607,49,Female,West,19376,831,22407,1847,20366,47343,Retired,Widowed,Mortgage,55,4,Business,33,0.28,2,0.17,67549,276076,No,-37,1
6930718,75,Male,North,65145,780,20081,3948,32427,14750,Retired,Married,Rent,67,1,Business,13,0.73,9,0.19,173717,55632,No,2280,0
7682612,67,Female,West,98401,644,25475,4273,23184,64998,Self-Employed,Married,Own,19,1,Car,21,0.83,3,0.3,100152,19979,No,718,0
4886223,55,Female,West,20403,716,32045,5098,-6332,58284,Unemployed,Married,Rent,25,2,Education,20,0.56,8,0.11,59459,22054,No,811,0
9644230,72,Female,North,78892,710,22436,4555,6802,65232,Employed,Widowed,Mortgage,92,3,Home,24,0.75,6,0.11,116717,343939,No,1133,0
8213029,45,Male,North,31731,599,18270,271,43025,66631,Unemployed,Married,Rent,76,1,Car,25,0.44,3,0.27,196597,136631,No,493,1
1160968,39,Male,West,100233,687,21678,4648,22578,56909,Self-Employed,Single,Own,45,4,Home,31,0.14,7,0.19,82644,158905,No,1148,0
6239831,60,Male,South,14397,736,31893,3837,31674,81801,Unemployed,Divorced,Rent,76,5,Education,31,0.76,9,0.14,48835,324925,No,899,0
7255375,53,Female,South,74537,470,22611,2529,31194,38915,Self-Employed,Single,Own,21,1,Education,16,0.46,8,0.19,149502,370382,No,620,0
9941720,69,Male,East,84943,686,15597,3423,14183,90823,Unemployed,Divorced,Mortgage,22,1,Personal,3,0.78,0,0.07,66977,298486,No,2252,0
2055258,53,Female,North,79663,615,31071,2207,37062,11046,Retired,Divorced,Mortgage,74,5,Car,32,0.82,4,0.13,121533,209861,Yes,1132,0
1295927,45,Female,East,50262,683,23081,4091,12241,50505,Unemployed,Married,Rent,51,2,Home,27,0.71,4,0.24,194544,190175,No,1016,0
6407066,75,Female,West,21954,600,10538,2427,32149,83237,Self-Employed,Single,Own,61,4,Business,17,0.21,3,0.15,818,168155,No,1648,0
1676362,53,Male,South,66336,670,20358,114,-8569,42918,Retired,Married,Mortgage,16,5,Car,28,0.75,2,0.24,54982,134186,No,741,0
9290525,87,Female,East,56439,751,20896,1171,17042,58210,Retired,Single,Rent,65,4,Education,27,0.58,3,0.15,158488,217761,No,548,0
7246879,26,Female,West,101680,507,30945,1524,32920,57608,Employed,Single,Rent,98,1,Education,0,0.51,3,0.23,46549,221524,No,736,0
6784381,38,Female,North,-1069,655,15091,4027,11873,61775,Employed,Divorced,Rent,30,4,Home,39,0.2,4,0.17,126553,353979,No,1226,1
136321,81,Female,North,69173,568,37062,1301,7579,41874,Retired,Married,Rent,18,1,Business,3,0.57,8,0.22,174671,264198,No,1282,0
6980289,78,Female,South,75290,607,12878,4618,7728,16940,Employed,Divorced,Mortgage,69,1,Personal,36,0.82,9,0.18,168133,190671,No,407,0
2776764,57,Male,South,33065,693,20053,5838,-8028,71732,Self-Employed,Divorced,Rent,15,4,Education,36,0.38,9,0.01,68964,98492,No,1086,1
2882709,73,Female,West,31386,797,18003,2848,47215,46353,Retired,Widowed,Own,85,2,Car,21,0.89,6,0.11,99230,164623,Yes,291,0
1040138,21,Female,East,52285,651,37138,3536,25549,52480,Retired,Married,Rent,16,2,Personal,32,0.65,2,0.06,75612,108375,No,-250,1
4568348,48,Male,West,70193,835,21068,3946,33747,51184,Unemployed,Married,Rent,0,5,Personal,5,0.74,7,0.16,81517,133005,No,1165,0
5843089,44,Female,North,100710,620,9619,-137,-7285,42085,Self-Employed,Divorced,Rent,82,3,Home,37,0.25,7,0.27,150935,321316,No,898,0
7413943,75,Male,East,78599,613,19151,3194,48677,80775,Employed,Married,Mortgage,24,1,Personal,29,0.41,8,0.27,28196,17791,No,389,0
2095813,42,Male,North,93054,520,20635,5728,6576,37779,Unemployed,Married,Own,20,2,Education,23,0.56,7,0.15,108902,174045,Yes,346,0
4630517,86,Female,West,22310,669,4045,2028,9635,18606,Employed,Divorced,Own,93,2,Car,21,0.8,8,0.2,40768,259584,Yes,491,0
5694700,87,Female,North,101186,560,23217,1587,31843,67493,Retired,Single,Rent,52,3,Business,11,0.14,3,0.07,194027,92707,No,1082,0
6233133,22,Male,North,62084,613,15258,4131,-6906,53315,Self-Employed,Divorced,Mortgage,93,2,Personal,5,0.89,9,0.18,104825,216569,No,984,0
4594414,25,Male,South,45882,705,17401,2675,9003,59417,Self-Employed,Divorced,Mortgage,28,5,Home,8,0.61,9,0.05,94226,252959,No,1025,1
4068246,26,Female,West,24351,557,17808,2533,-7859,34027,Unemployed,Divorced,Own,39,4,Home,6,0.35,6,0.21,69693,131106,No,121,0
7682999,32,Female,North,67751,584,21643,4213,10183,51265,Employed,Single,Own,63,5,Business,5,0.84,7,0.28,142130,125026,No,1639,0
1580630,24,Female,North,88343,672,15654,2495,13740,63868,Employed,Divorced,Mortgage,18,2,Home,11,0.52,5,0.21,105833,304153,No,988,0
5042045,89,Female,West,85617,737,35223,-404,1376,49156,Employed,Widowed,Mortgage,86,2,Business,39,0.75,3,0.27,96988,40172,No,1559,0
5875017,32,Male,South,35105,593,24187,5319,27484,63677,Employed,Widowed,Rent,17,1,Education,23,0.55,8,0.14,75032,60521,Yes,449,0
6966692,54,Male,East,82218,573,29961,3537,54173,69351,Employed,Single,Rent,22,3,Car,39,0.22,9,0.29,12674,81352,Yes,798,0
6584683,56,Female,North,67327,526,27588,-406,22175,37334,Unemployed,Widowed,Mortgage,21,5,Home,19,0.64,6,0.03,116855,218426,No,1453,0
9493530,23,Female,South,101075,724,-6296,3907,-5555,37069,Unemployed,Divorced,Own,50,3,Car,18,0.48,9,0.12,90660,180794,No,1267,1
9284860,74,Female,South,34488,611,16544,4798,31335,61091,Unemployed,Married,Mortgage,67,2,Education,15,0.34,5,0.29,122672,348180,No,1427,0
541958,36,Other,South,110670,770,6731,4149,13077,44308,Retired,Married,Own,55,5,Personal,11,0.25,5,0.01,51332,376837,No,628,0
5375954,80,Female,North,82470,705,22617,488,32303,36597,Self-Employed,Single,Mortgage,93,4,Education,8,0.69,4,0.17,68795,403365,No,842,1
8965798,48,Female,West,83386,651,8375,4460,18693,42018,Self-Employed,Married,Rent,35,3,Personal,21,0.78,5,0.02,152628,121803,Yes,1188,0
3926929,27,Female,East,55967,672,16083,5977,44193,64956,Retired,Divorced,Own,5,1,Home,0,0.25,6,0.08,23798,312946,Yes,1194,0
3749420,84,Male,East,69777,706,5652,2389,7550,7383,Self-Employed,Married,Own,16,1,Home,32,0.44,1,0.25,50104,244594,No,825,0
3540247,79,Female,West,51236,664,28995,4158,7796,61955,Self-Employed,Married,Rent,41,4,Education,22,0.69,2,0.13,56911,277145,No,1020,0
9519077,20,Male,East,73928,575,17291,835,23069,70046,Unemployed,Single,Mortgage,34,3,Home,14,0.87,4,0.14,124876,204157,No,604,0
7925972,35,Female,South,48349,609,24518,3613,-12639,48822,Retired,Married,Own,78,2,Personal,10,0.41,8,0.15,72733,114088,No,1181,1
6220239,42,Female,North,83404,823,7883,2696,7546,39602,Unemployed,Married,Mortgage,79,4,Car,14,0.13,6,0.08,80778,277840,No,2164,0
3607780,37,Female,West,25893,714,23900,4977,21427,82092,Self-Employed,Single,Mortgage,98,2,Personal,3,0.82,2,0.05,105392,132461,Yes,1089,0
4745974,75,Male,North,29100,542,18608,3787,33540,52065,Unemployed,Single,Mortgage,55,4,Business,2,0.62,9,0.03,169261,233836,No,463,0
2593050,67,Female,East,112981,664,26838,3570,-8193,69370,Retired,Married,Own,49,3,Education,37,0.25,0,0.1,121379,249899,No,1029,0
1368114,27,Female,East,61189,635,37311,4445,20533,23924,Self-Employed,Widowed,Own,77,5,Education,32,0.36,1,0.22,39535,99559,No,318,0
8709293,38,Female,North,39009,644,20009,3750,12671,49936,Self-Employed,Single,Rent,97,4,Business,6,0.71,9,0.29,84715,226152,No,892,0
1907146,46,Female,South,59727,526,3505,4351,39408,59014,Retired,Single,Own,99,1,Car,4,0.79,8,0.04,127941,6140,No,877,1
574573,27,Female,East,71122,595,4635,4177,63384,69935,Employed,Married,Rent,91,1,Education,3,0.61,7,0.16,161547,185588,No,785,0
1634004,30,Female,South,86397,672,29438,2762,6331,70451,Unemployed,Divorced,Own,75,2,Business,11,0.63,5,0.07,83487,231913,No,821,0
3141591,64,Female,East,58416,738,19668,1002,26032,45816,Retired,Widowed,Rent,32,1,Business,26,0.16,1,0.19,32898,190781,Yes,460,1
438574,40,Male,South,48413,529,28280,1407,22347,67612,Self-Employed,Widowed,Rent,31,3,Business,39,0.1,4,0.25,58584,120735,No,785,0
228481,67,Male,North,43546,729,27580,3654,27660,52315,Self-Employed,Divorced,Mortgage,28,4,Home,35,0.21,6,0.22,118536,124513,No,991,0
5861708,21,Male,East,60136,636,12566,4112,1531,39641,Unemployed,Married,Own,71,1,Personal,1,0.17,7,0.16,78297,152794,No,653,0
5200103,84,Female,North,45779,500,6353,2628,13544,65573,Unemployed,Divorced,Rent,43,2,Education,24,0.7,4,0.28,121397,195468,No,650,0
5380709,70,Female,West,54240,655,17104,688,37540,46975,Self-Employed,Divorced,Mortgage,95,1,Education,11,0.63,6,0.12,79457,95455,No,1243,0
1535649,19,Male,East,52667,615,9706,2747,21158,79459,Self-Employed,Divorced,Rent,6,2,Personal,19,0.66,9,0.08,87871,131385,No,299,1
1645577,85,Female,West,46626,597,23398,1927,27680,48695,Employed,Widowed,Mortgage,99,2,Business,12,0.32,5,0.03,107845,17494,Yes,1292,0
876011,82,Female,South,101430,526,8489,2838,13734,57866,Employed,Married,Mortgage,81,1,Home,1,0.48,1,0.29,-13413,266215,No,1823,0
6290434,74,Female,North,108649,667,26024,1250,35559,56979,Unemployed,Married,Rent,28,2,Home,39,0.51,1,0.19,76049,275635,No,2129,1
7705079,87,Female,West,48549,680,20008,3697,43103,54747,Retired,Divorced,Own,97,4,Personal,20,0.12,1,0.03,77373,373164,No,274,0
1662265,24,Male,South,77136,586,29768,2651,-1178,87499,Unemployed,Widowed,Mortgage,36,5,Car,0,0.56,6,0.17,123337,262287,No,756,0
3137309,36,Female,East,79084,655,12714,2504,4458,62254,Retired,Married,Rent,88,2,Home,4,0.19,0,0.3,122236,182798,No,1223,0
8287006,61,Female,West,53554,633,19540,3753,-1429,28173,Employed,Married,Own,32,4,Business,20,0.34,4,0.18,60391,146706,No,126,1
2862523,80,Male,South,90957,541,30957,4715,56348,49080,Self-Employed,Married,Mortgage,59,3,Car,10,0.5,6,0.27,144353,236794,No,1087,1
2070368,82,Female,South,57826,797,13585,4194,-1484,81000,Retired,Single,Rent,17,2,Education,26,0.19,9,0.11,135598,121521,No,1909,1
1999340,56,Female,South,43734,651,9876,3890,7963,33979,Employed,Single,Own,83,3,Education,31,0.68,1,0.22,297962,156760,No,935,0
182694,43,Male,West,53979,692,24841,6359,36034,43049,Employed,Single,Own,82,4,Home,6,0.23,8,0.19,74310,109841,No,955,0
4089744,61,Male,South,98346,810,19527,5072,28934,46865,Retired,Married,Mortgage,76,4,Business,9,0.84,8,0.25,50103,143040,No,768,0
3511147,29,Male,West,90106,540,28360,4765,13806,32596,Self-Employed,Divorced,Mortgage,84,4,Car,31,0.14,3,0.24,126445,372751,No,434,0
4069985,39,Female,North,37518,595,37169,3413,9717,60863,Unemployed,Single,Mortgage,33,4,Home,24,0.12,0,0.23,106923,241219,No,488,0
7289429,31,Female,North,74011,583,37406,3273,42491,42482,Unemployed,Divorced,Mortgage,14,3,Business,28,0.23,4,0.25,64943,168216,No,1769,0
4954613,47,Male,East,56299,897,25435,4861,5609,58282,Retired,Single,Rent,1,1,Education,13,0.22,7,0.11,94546,215786,No,457,0
2466354,61,Male,East,59081,559,15398,727,51642,22761,Self-Employed,Divorced,Rent,58,5,Car,21,0.42,2,0.18,150916,378259,Yes,1849,0
7379213,55,Male,West,84132,658,31225,304,26900,42348,Unemployed,Divorced,Rent,85,2,Education,34,0.78,3,0.26,124055,132219,Yes,1597,1
6793750,76,Male,North,90382,795,22098,2952,23020,64389,Self-Employed,Married,Mortgage,56,3,Education,25,0.73,0,0.17,82323,361284,No,2344,1
2018291,59,Male,East,65218,731,15390,7876,3878,53029,Employed,Divorced,Rent,50,5,Business,23,0.1,3,0.16,4312,207416,Yes,759,0
5901713,69,Female,North,81490,609,14093,2427,15304,23445,Employed,Single,Mortgage,62,4,Education,30,0.55,9,0.01,61666,260785,Yes,1053,0
4291017,80,Male,North,47061,427,14646,5208,55777,91033,Self-Employed,Divorced,Own,33,2,Personal,5,0.61,2,0.17,119850,150133,No,591,0
7032810,78,Female,North,73956,529,23678,3632,-6174,55126,Unemployed,Single,Own,43,5,Personal,11,0.27,3,0.21,27567,199055,No,1583,0
1615977,51,Male,South,51725,616,22490,3448,23711,25525,Unemployed,Widowed,Own,91,2,Personal,33,0.43,9,0.17,34677,146349,No,1072,1
5991510,56,Female,West,78228,624,10170,4020,17944,3538,Unemployed,Married,Mortgage,24,3,Business,1,0.46,7,0.2,95147,381685,No,596,0
2943802,58,Male,East,46506,543,23120,2069,-6527,44528,Employed,Widowed,Mortgage,60,3,Business,4,0.75,6,0.12,189180,239631,No,1297,0
2051258,54,Male,East,79150,549,27640,287,-400,47879,Employed,Single,Mortgage,58,5,Car,3,0.85,9,0.08,139433,355176,No,1309,0
2154840,82,Female,South,94191,685,26395,4776,16938,27306,Employed,Widowed,Own,55,4,Education,39,0.87,4,0.2,129748,208906,No,677,0
6384712,49,Female,South,69867,851,15609,5597,23009,85557,Retired,Widowed,Own,56,5,Business,23,0.29,9,0.27,64708,174066,No,644,0
2306136,25,Female,West,68926,712,38219,2152,27018,53384,Self-Employed,Single,Own,26,4,Home,26,0.36,3,0.03,152926,307404,No,839,0
991210,35,Female,South,57434,666,21782,1054,8594,77242,Employed,Single,Mortgage,35,5,Education,39,0.3,3,0.02,5323,55529,No,793,0
4624513,62,Male,South,46345,574,32127,4158,29899,57128,Retired,Divorced,Mortgage,67,5,Business,30,0.23,5,0.3,66614,197802,Yes,1410,0
1974971,50,Male,North,89348,615,23426,1888,24329,29713,Unemployed,Married,Own,71,2,Education,5,0.86,4,0.29,137965,507967,No,746,0
5678313,22,Male,South,28274,783,15213,649,1014,35184,Unemployed,Married,Rent,35,4,Personal,7,0.3,5,0.05,98138,312886,No,1190,0
4591122,53,Female,South,70839,610,26520,4349,27308,14348,Retired,Married,Rent,63,5,Education,37,0.79,8,0.21,73000,390485,No,346,0
8679802,40,Female,East,25669,602,22783,1623,33847,45230,Employed,Divorced,Rent,88,2,Car,27,0.47,7,0.11,104570,73541,Yes,1529,0
852743,57,Male,South,90820,859,20444,853,28727,31224,Retired,Married,Mortgage,83,1,Car,6,0.44,6,0.14,131236,173570,No,870,1
9322630,22,Male,South,101361,702,26200,2285,26645,15668,Self-Employed,Widowed,Mortgage,52,1,Home,34,0.64,8,0.19,71505,64244,No,917,0
7018489,51,Female,West,86897,700,18606,1022,9350,54459,Retired,Married,Rent,34,3,Home,12,0.34,7,0.14,81977,228647,No,930,1
6786915,41,Female,West,28600,597,-3983,2077,10096,74267,Self-Employed,Single,Mortgage,20,2,Education,25,0.15,8,0.24,48410,101279,Yes,2064,0
3083334,34,Male,West,54906,570,8090,1400,19648,44797,Employed,Widowed,Mortgage,95,2,Home,13,0.11,5,0.03,182624,411593,No,889,1
5376033,88,Female,North,30916,552,27879,3795,11878,36570,Unemployed,Single,Own,99,4,Home,28,0.19,4,0.1,66755,240720,No,1130,0
5563796,39,Male,South,58658,724,24875,2909,36059,40395,Unemployed,Widowed,Own,75,2,Personal,4,0.68,6,0.23,47837,335925,No,1163,0
6573023,32,Female,South,67037,514,26775,2116,20302,53241,Unemployed,Divorced,Rent,77,4,Education,23,0.39,1,0.19,105793,196366,No,1466,0
878734,32,Male,North,32791,641,15134,4156,39182,66006,Employed,Divorced,Rent,60,5,Car,35,0.89,3,0.09,77758,355830,No,1302,0
4425399,42,Female,North,129386,997,19410,5674,3712,46288,Retired,Widowed,Rent,90,2,Home,31,0.58,8,0.2,130393,141639,No,1146,0
5266875,70,Female,South,105203,409,21820,3564,24119,50504,Self-Employed,Single,Mortgage,54,4,Home,11,0.69,6,0.07,120162,188867,No,1529,0
8548449,38,Male,East,3477,770,15571,3826,25811,74460,Self-Employed,Divorced,Own,40,2,Home,7,0.17,7,0.29,60772,321581,No,1737,0
9858640,83,Other,East,66730,753,10098,440,32289,58378,Unemployed,Single,Rent,87,3,Car,0,0.11,9,0.15,115438,237655,No,1529,1
61382,49,Female,South,35003,615,6879,2244,4796,66408,Employed,Divorced,Rent,97,1,Education,5,0.51,1,0.25,109842,202681,No,435,0
5188074,38,Female,North,60241,770,36520,2500,18037,50080,Unemployed,Divorced,Own,6,4,Car,21,0.13,5,0.09,135363,296303,No,-144,0
3674528,85,Male,North,79196,564,14591,5802,15068,65465,Employed,Divorced,Mortgage,68,1,Personal,31,0.9,3,0.02,184170,327384,No,1507,0
9341952,61,Female,North,71052,617,25140,2916,9896,51701,Self-Employed,Single,Mortgage,53,2,Car,10,0.71,6,0.3,48937,260782,No,1104,1
8594474,83,Female,West,30503,498,11486,4355,29858,45612,Employed,Divorced,Rent,95,4,Personal,25,0.37,0,0.13,74677,219136,Yes,816,0
6949457,31,Female,West,32752,751,8977,3018,36884,49603,Self-Employed,Single,Rent,45,1,Education,23,0.29,4,0.16,124374,-134975,No,1730,0
3897715,32,Male,North,49828,696,8883,4718,44619,54011,Self-Employed,Divorced,Rent,76,4,Business,33,0.28,5,0.15,14645,109258,No,991,0
5968654,37,Female,East,32762,645,9932,3539,8436,83526,Self-Employed,Widowed,Own,93,5,Education,27,0.78,3,0.03,99343,66612,No,1597,1
22221,51,Male,North,69489,583,35312,4310,27979,46635,Employed,Divorced,Rent,28,5,Personal,31,0.74,8,0.14,95851,262712,Yes,622,1
813177,53,Female,South,54828,670,27355,-528,28665,46786,Retired,Single,Own,29,2,Car,6,0.19,5,0.2,94514,161604,No,1627,1
4266432,44,Female,West,52546,575,23529,3409,18129,29597,Self-Employed,Divorced,Own,10,1,Personal,21,0.46,9,0.08,-44551,76724,No,887,0
9797069,88,Female,East,38654,673,15320,5708,21409,82637,Retired,Married,Rent,17,1,Education,31,0.7,8,0.07,88739,486353,No,899,0
7998110,47,Male,South,29999,751,6247,4402,11629,53492,Unemployed,Divorced,Mortgage,91,2,Personal,15,0.19,4,0.3,99339,112883,No,1114,0
1613174,80,Male,North,100794,601,14247,6621,28245,78158,Employed,Married,Own,88,2,Business,22,0.47,7,0.08,96639,169271,No,858,1
8062364,52,Male,South,50530,778,22947,3367,27456,44721,Employed,Married,Mortgage,48,4,Home,3,0.18,0,0.11,65266,345727,No,1395,0
7498599,30,Other,North,34320,638,17461,2507,17600,60971,Retired,Widowed,Rent,89,5,Car,25,0.79,1,0.04,42374,314819,No,1076,0
3708004,63,Other,East,35778,623,9721,581,45758,47750,Unemployed,Widowed,Rent,41,4,Business,8,0.81,1,0.2,86471,285283,No,1296,0
7218591,73,Female,North,60241,653,17250,4471,-4092,40770,Unemployed,Widowed,Own,4,4,Education,32,0.38,5,0.1,138236,165531,No,815,0
8523586,26,Female,North,27767,705,25928,5289,14564,63787,Employed,Divorced,Rent,55,5,Personal,31,0.88,6,0.09,86882,126361,No,709,0
6693608,53,Male,North,60071,658,23529,3419,30659,51598,Unemployed,Divorced,Own,96,5,Home,23,0.68,0,0.28,33790,148906,No,746,0
621975,20,Female,East,-8678,709,25558,3576,18276,22370,Employed,Married,Own,90,1,Business,34,0.5,5,0.23,221620,82030,No,629,0
8777352,36,Male,South,97410,553,26478,3094,-4641,33038,Retired,Divorced,Own,92,5,Business,16,0.37,1,0.13,80849,155794,No,2206,0
6849897,45,Other,East,65567,597,34392,5603,-1579,74281,Employed,Single,Mortgage,94,2,Education,25,0.74,8,0.19,107730,205647,Yes,843,0
8199949,40,Male,East,84359,592,37113,2272,30548,47616,Retired,Married,Own,44,4,Home,19,0.32,6,0.11,176173,143313,No,1121,0
2642449,24,Female,East,52777,776,34866,4562,33951,80599,Self-Employed,Single,Rent,85,5,Home,31,0.29,4,0.08,96558,108815,No,766,0
6574702,31,Female,West,45497,710,19950,5300,35390,44031,Retired,Widowed,Own,41,3,Home,27,0.43,3,0.21,169924,57359,No,850,1
952379,63,Male,South,84424,691,34642,1243,-741,68650,Retired,Single,Own,1,2,Business,14,0.88,6,0.17,111308,143306,Yes,1118,1
4065693,32,Male,West,59692,515,5257,2759,24956,30561,Employed,Single,Own,37,2,Education,7,0.22,0,0.28,172614,155319,No,1426,0
87120,84,Female,East,76662,578,8353,2069,26089,83653,Retired,Divorced,Mortgage,62,3,Business,4,0.67,1,0.23,71180,346211,No,979,0
8339178,32,Male,North,77913,576,26302,6902,27484,63323,Self-Employed,Married,Own,21,4,Personal,2,0.31,9,0.01,56009,410111,No,1625,0
2366257,68,Male,East,46076,751,26277,4476,6152,39042,Employed,Single,Own,62,2,Car,11,0.29,1,0.22,153058,216848,Yes,1555,1
5649747,25,Male,East,65768,535,14233,3203,37273,49254,Unemployed,Widowed,Rent,40,3,Business,4,0.8,3,0.13,175911,136213,No,1538,0
1689246,86,Male,South,84070,548,1670,2839,18971,77048,Self-Employed,Single,Own,55,4,Home,1,0.67,7,0.18,98725,299557,No,885,0
9180106,79,Female,West,74940,658,13932,4070,30342,31148,Self-Employed,Married,Rent,92,4,Education,22,0.72,0,0.22,167672,147641,Yes,796,0
693558,68,Female,South,74690,726,45652,5381,31691,49726,Employed,Divorced,Mortgage,16,1,Business,0,0.88,0,0.08,50956,245141,Yes,149,0
