person_id,age,gender,region,annual_income,credit_score,loan_amount,monthly_expense,savings_balance,investment_amount,employment_status,marital_status,home_ownership,credit_card_usage,num_credit_cards,loan_purpose,employment_years,debt_to_income_ratio,late_payment_history,savings_rate,housing_market_exposure,stock_market_exposure,bankruptcy_history,monthly_loan_installment,loan_default
3121435,79,Male,South,37705,677,25798,-98,23157,45325,Unemployed,Married,Mortgage,40,5,Personal,19,0.4,5,0.21,109945,175149,No,1023,0
7956346,21,Male,East,100684,533,29115,3559,20981,46989,Unemployed,Married,Mortgage,22,3,Home,1,0.36,1,0.19,147803,139385,Yes,2366,1
6759098,62,Female,East,113182,577,10194,3681,-2158,39986,Self-Employed,Widowed,Rent,27,5,Car,24,0.6,2,0.12,121963,187880,No,694,1
7776370,45,Female,North,49943,618,27788,3066,24847,66369,Retired,Widowed,Mortgage,90,5,Car,5,0.63,6,0.26,43385,221472,No,-5,0
9902011,83,Female,North,77840,440,8169,3730,13372,38835,Unemployed,Married,Rent,37,2,Education,31,0.24,2,0.08,86868,276869,Yes,1205,1
1784729,48,Male,North,60846,690,48576,1461,15723,63770,Retired,Divorced,Own,71,1,Car,4,0.81,0,0.06,186281,111968,No,1017,1
8029072,20,Male,South,53521,734,16229,961,40433,30366,Retired,Widowed,Rent,11,2,Car,36,0.42,7,0.25,-17848,48400,No,2185,0
8770848,25,Male,West,57045,766,22658,3355,190,39330,Unemployed,Divorced,Rent,38,4,Home,27,0.6,1,0.25,77099,96935,No,654,0
4509074,41,Male,South,68689,677,23124,3098,22129,44993,Self-Employed,Divorced,Rent,5,4,Business,9,0.83,1,0.11,71058,250547,Yes,1440,1
5495700,32,Male,East,121313,576,23430,3219,-1107,53037,Unemployed,Widowed,Own,57,5,Personal,4,0.68,2,0.24,92490,193771,Yes,481,0
7557634,60,Female,South,33520,565,26832,4153,46773,61215,Self-Employed,Single,Rent,58,5,Car,12,0.11,1,0.07,38853,296177,No,528,0
5820074,48,Male,South,21056,621,17458,834,34990,72489,Self-Employed,Divorced,Mortgage,43,5,Education,3,0.72,7,0.29,93504,206249,No,1768,0
1567188,62,Male,South,80651,568,31951,2568,41760,30400,Employed,Married,Rent,12,4,Personal,37,0.5,1,0.07,82112,292625,No,1163,0
9322842,83,Male,South,52671,567,22412,2543,34851,63439,Retired,Widowed,Own,71,2,Personal,19,0.61,1,0.06,66058,86733,No,318,0
4328230,25,Female,West,54230,668,5819,1737,-12283,56812,Unemployed,Divorced,Mortgage,61,3,Home,15,0.78,3,0.2,69905,100974,No,818,0
7897256,88,Male,South,83279,719,6467,4807,33603,25872,Employed,Single,Mortgage,17,2,Home,5,0.65,9,0.15,104277,73645,No,1010,1
2041197,74,Male,West,71448,613,8372,3767,6655,53666,Self-Employed,Married,Own,51,2,Education,11,0.26,8,0.01,155556,207349,No,1166,0
1976762,47,Female,West,94751,617,29847,1155,11923,36409,Retired,Married,Mortgage,87,2,Home,24,0.3,8,0.03,33860,220889,No,1355,0
6432630,35,Female,West,50356,513,20852,4934,42347,29947,Self-Employed,Single,Mortgage,88,1,Business,4,0.55,4,0.25,158183,160878,No,1002,0
8020984,86,Female,East,83461,611,16914,1130,21423,84947,Unemployed,Widowed,Own,1,3,Car,32,0.53,7,0.02,140258,206989,No,1295,0
5566276,56,Male,West,57640,623,-9694,3735,28751,61929,Self-Employed,Single,Mortgage,81,5,Personal,30,0.16,6,0.14,112343,130991,No,153,0
2717264,77,Female,North,-11179,598,11111,-167,20268,62724,Retired,Married,Rent,68,5,Personal,24,0.16,7,0.14,143336,245258,No,1474,0
5591572,60,Female,East,74888,617,-937,3202,31987,32083,Unemployed,Divorced,Mortgage,25,3,Personal,34,0.21,1,0.08,120010,116348,No,1448,0
7462789,62,Female,East,30567,700,13051,1858,25645,65042,Unemployed,Divorced,Mortgage,23,1,Business,30,0.42,6,0.05,117339,213779,No,1589,0
7513524,40,Male,West,41365,615,22716,2771,24520,79403,Employed,Married,Mortgage,44,5,Education,13,0.61,2,0.08,101665,128931,No,1362,0
1840287,86,Male,South,27498,679,5410,3451,29621,71231,Retired,Widowed,Rent,68,1,Business,0,0.81,9,0.06,61912,357572,No,1547,0
4961020,23,Male,South,46747,708,10804,5411,39807,43565,Self-Employed,Married,Own,66,4,Home,16,0.77,9,0.04,111207,340814,No,1671,0
4160592,73,Female,South,35942,675,8160,3549,15640,27282,Retired,Widowed,Rent,32,4,Education,24,0.62,1,0.09,98252,-4951,No,879,0
7325730,21,Female,South,52761,820,17889,4289,17811,62760,Self-Employed,Married,Own,19,3,Personal,19,0.46,7,0.02,158664,97966,No,1252,0
1955621,40,Female,East,37557,730,34656,2219,28660,39858,Retired,Single,Mortgage,84,4,Personal,16,0.65,2,0.27,76634,189061,No,1330,0
9218036,23,Male,West,59391,529,36922,4723,5421,69651,Unemployed,Divorced,Mortgage,87,3,Home,30,0.67,4,0.12,66792,276565,No,655,1
617485,49,Male,North,61049,698,17432,2661,33909,48627,Employed,Married,Rent,35,3,Personal,39,0.4,8,0.11,86419,267558,No,1320,0
5280744,35,Male,North,71237,723,541,2382,31367,41485,Self-Employed,Married,Mortgage,18,2,Business,13,0.56,3,0.02,-23750,27278,No,1615,0
207901,32,Female,South,34666,777,20184,3858,-9887,51720,Unemployed,Single,Own,34,1,Home,27,0.52,5,0.11,184951,292244,No,1128,0
5746172,57,Male,East,45450,469,6841,1528,29608,6398,Self-Employed,Single,Rent,47,5,Business,15,0.79,7,0.16,162981,241690,No,1225,1
2504413,23,Female,West,57990,764,25047,2939,27363,72586,Employed,Divorced,Mortgage,0,2,Car,12,0.64,3,0.22,65159,197360,No,1677,1
2573967,80,Female,East,19929,761,35859,4716,18562,56466,Self-Employed,Married,Rent,51,1,Personal,18,0.76,1,0.19,71463,258830,No,1163,0
2793603,84,Female,East,83758,727,26819,5794,37276,24429,Employed,Married,Mortgage,48,2,Car,21,0.64,4,0.13,11560,164180,Yes,709,1
9391147,28,Female,South,32119,589,21152,4222,28019,66266,Retired,Single,Rent,86,4,Personal,12,0.22,5,0.29,95739,39085,No,1771,0
9311874,60,Female,North,33005,698,17268,2598,-8341,30396,Unemployed,Single,Own,20,3,Business,30,0.79,7,0.25,168441,278148,No,1262,1
5058055,34,Female,South,76234,621,675,3256,18893,66421,Employed,Single,Rent,23,3,Car,22,0.32,9,0.04,68441,313413,No,512,0
5702687,21,Female,North,32292,708,17042,4175,-14245,41795,Retired,Single,Own,22,3,Education,9,0.31,1,0.1,154756,61108,Yes,1645,0
1619299,80,Female,North,45018,714,37469,2188,32215,60961,Self-Employed,Widowed,Mortgage,65,1,Car,21,0.43,1,0.18,66752,219181,No,254,1
1910261,85,Female,South,66329,661,17275,4603,18335,82195,Employed,Divorced,Own,38,1,Personal,7,0.36,0,0.25,25125,105737,No,1940,0
9951243,58,Male,North,69991,652,21641,1981,15020,74390,Unemployed,Divorced,Own,16,2,Business,26,0.53,0,0.19,102246,171887,No,984,0
6961040,22,Female,North,64608,661,38091,3582,15392,42116,Self-Employed,Divorced,Mortgage,43,1,Education,24,0.61,8,0.01,131228,256827,No,380,0
4018320,49,Male,West,58358,713,38864,1131,44103,67550,Retired,Widowed,Own,94,4,Home,1,0.72,4,0.27,120588,179720,No,1450,1
5361732,87,Male,North,59845,737,31264,3508,11983,79777,Employed,Widowed,Rent,11,3,Personal,28,0.67,0,0.14,25240,339909,No,1858,0
383128,52,Male,East,54216,719,29684,6368,19557,41257,Self-Employed,Widowed,Own,25,3,Personal,5,0.65,3,0.21,120657,158611,No,767,0
4436027,39,Male,South,64795,662,8915,3203,30196,38446,Self-Employed,Married,Rent,83,1,Business,35,0.12,1,0.03,88600,151841,No,1062,0
9104435,82,Male,West,42073,578,13987,2628,25613,64198,Employed,Divorced,Mortgage,62,3,Home,28,0.64,2,0.21,116299,355244,No,397,0
2777662,39,Female,South,54389,497,27193,5898,29408,55942,Unemployed,Married,Mortgage,9,1,Car,27,0.63,4,0.13,111897,86208,No,1121,0
1474692,28,Male,South,79041,580,1221,6348,30014,32172,Unemployed,Single,Own,65,4,Personal,13,0.31,6,0.14,61194,80666,Yes,563,0
3669422,20,Male,West,80030,662,21771,5862,27683,39446,Self-Employed,Widowed,Own,79,2,Home,18,0.13,7,0.15,120428,157829,No,1648,1
2196031,26,Other,West,56475,776,3975,4790,47993,28364,Employed,Married,Rent,59,5,Business,4,0.54,3,0.11,31015,104721,No,1537,0
2133108,77,Male,South,52482,614,6027,1502,12407,98919,Retired,Married,Rent,65,3,Personal,28,0.7,4,0.04,133750,284390,No,2183,0
782130,31,Male,South,87497,905,5566,2822,1289,43568,Unemployed,Single,Own,10,3,Education,2,0.48,0,0.27,176183,300663,No,921,0
3546260,35,Male,South,58942,548,14407,3859,27828,60681,Unemployed,Married,Own,8,2,Business,23,0.75,0,0.17,92259,286564,No,656,1
5910606,40,Female,West,120563,675,28635,3347,23240,56176,Employed,Divorced,Rent,33,1,Car,4,0.78,8,0.06,113789,228059,No,1588,1
5693475,64,Male,North,47549,786,25587,3302,32996,54847,Employed,Divorced,Rent,15,2,Education,12,0.36,2,0.28,124573,90236,No,466,1
6771858,86,Female,West,24519,652,35113,2348,40705,39676,Retired,Single,Own,68,3,Personal,34,0.38,9,0.15,149273,222354,No,1513,0
6826742,64,Female,West,60972,541,18346,4082,24177,47279,Unemployed,Married,Rent,99,5,Business,28,0.82,3,0.05,106196,207890,No,1108,0
3870739,47,Female,East,81691,553,23484,1982,1128,76310,Retired,Divorced,Rent,32,1,Home,16,0.68,1,0.19,143270,201942,No,1273,0
4195407,42,Female,West,47088,679,22164,1316,34486,33130,Self-Employed,Widowed,Rent,94,3,Business,14,0.53,2,0.19,32151,227792,No,685,0
211395,45,Female,South,48593,671,4431,3244,22814,-10325,Self-Employed,Widowed,Mortgage,8,3,Personal,18,0.59,4,0.08,197776,18813,No,1404,1
278155,42,Female,West,42998,475,11742,2166,3498,41645,Employed,Married,Mortgage,30,1,Car,3,0.59,7,0.09,95821,227274,No,1153,1
1358203,75,Male,North,100878,802,11629,1629,32576,61362,Retired,Widowed,Rent,52,2,Car,22,0.65,8,0.08,168736,159434,No,837,0
1767584,58,Female,West,30588,549,16041,2479,3182,48088,Retired,Widowed,Rent,20,2,Home,32,0.39,5,0.2,79727,190980,No,1710,0
1400349,42,Male,North,55567,748,18948,4532,36185,60128,Retired,Widowed,Mortgage,92,1,Business,4,0.72,0,0.09,72787,423896,No,1797,1
1049471,65,Male,West,28955,741,5573,763,6735,65963,Retired,Divorced,Mortgage,39,3,Home,30,0.44,6,0.21,98414,145527,No,1036,0
9508673,27,Other,South,15472,674,41253,1631,-2001,64015,Unemployed,Divorced,Own,64,3,Car,32,0.73,5,0.15,145771,200469,No,1321,0
6286451,28,Male,East,31094,715,27952,5382,-6882,84948,Employed,Single,Mortgage,62,2,Personal,10,0.88,0,0.26,134899,305044,No,1584,1
406184,38,Male,East,94348,547,12613,3908,36102,61005,Unemployed,Married,Rent,76,1,Education,11,0.51,3,0.02,109394,393072,No,1425,0
5706831,62,Male,South,17189,583,14432,4102,3705,88294,Retired,Widowed,Rent,78,1,Car,27,0.13,0,0.14,76164,31251,No,959,0
6673045,24,Male,South,72986,640,53161,3134,13054,83004,Retired,Married,Mortgage,26,5,Car,27,0.36,6,0.28,63140,282713,No,323,0
1623886,81,Male,South,22920,835,32379,-592,31001,38092,Retired,Married,Mortgage,0,3,Home,23,0.12,3,0.1,117389,233368,No,847,0
5731839,81,Female,South,72428,517,21545,2967,28275,31273,Self-Employed,Widowed,Mortgage,31,2,Home,15,0.68,4,0.21,46516,165987,No,815,0
781196,19,Male,East,54336,765,25255,3906,19009,83381,Self-Employed,Widowed,Own,64,1,Education,14,0.85,2,0.29,112807,198650,No,456,0
2885736,59,Male,North,75200,647,14725,618,-5307,29087,Unemployed,Married,Own,92,2,Education,37,0.14,9,0.12,63208,54472,No,168,0
5983032,71,Male,South,17289,642,30641,3776,18663,58563,Self-Employed,Divorced,Own,58,1,Business,5,0.21,1,0.13,150811,245568,No,1037,0
4359773,33,Female,East,26956,611,25030,2783,9607,17080,Unemployed,Single,Own,95,4,Business,22,0.33,0,0.01,158220,385468,Yes,1380,0
7261461,35,Male,North,85713,526,26142,3748,20285,47517,Employed,Single,Own,15,4,Business,30,0.63,6,0.17,70514,133417,No,1226,1
8459212,76,Female,North,43517,633,31382,3038,4681,40672,Employed,Divorced,Mortgage,1,4,Education,10,0.43,7,0.1,111932,144227,No,322,0
7190801,33,Female,South,83165,613,16583,2453,40236,47226,Self-Employed,Divorced,Rent,50,4,Car,34,0.47,5,0.26,134626,215782,No,1369,0
7387865,23,Male,North,71171,615,15489,3376,9111,39246,Retired,Divorced,Own,45,2,Education,36,0.45,1,0.02,20371,358569,No,826,0
1708140,74,Female,West,62583,618,24290,2674,36858,63150,Unemployed,Divorced,Own,56,2,Home,26,0.63,0,0.02,101763,238247,No,946,0
2431204,64,Male,North,70577,583,31002,2674,19836,56869,Retired,Divorced,Mortgage,4,1,Business,3,0.71,4,0.14,160836,157026,No,671,0
3058192,65,Female,West,85879,616,15745,376,1676,74288,Unemployed,Widowed,Rent,43,5,Education,6,0.55,0,0.24,132581,169982,No,1313,0
1245110,59,Female,North,77194,687,33704,-296,40676,98214,Retired,Widowed,Mortgage,67,4,Business,0,0.2,0,0.19,48816,164644,No,592,0
6651104,77,Female,South,34237,552,13670,2162,17990,32228,Unemployed,Divorced,Own,44,3,Education,18,0.35,1,0.08,191863,168772,No,393,1
28630,21,Male,South,67636,624,16811,3603,12958,50612,Retired,Single,Rent,41,1,Car,18,0.1,2,0.16,66590,198388,No,598,0
734012,19,Male,North,58910,699,25754,2880,20125,60484,Self-Employed,Widowed,Mortgage,24,1,Personal,23,0.62,5,0.13,125246,280726,No,930,0
8211796,76,Female,South,58967,673,28239,3316,9051,33728,Self-Employed,Single,Own,82,2,Personal,19,0.48,8,0.07,136414,103850,No,-351,0
3008027,44,Male,West,11359,723,34206,2698,25142,63082,Retired,Single,Own,78,5,Education,31,0.36,1,0.05,67131,200603,No,598,1
5141733,44,Male,West,64058,612,31809,-208,12910,43075,Self-Employed,Married,Mortgage,28,2,Business,21,0.56,9,0.18,69327,304880,No,439,1
877571,89,Male,West,71486,523,18915,3704,43934,45532,Self-Employed,Divorced,Mortgage,98,2,Personal,17,0.83,8,0.17,116225,321837,Yes,866,0
2831497,24,Female,East,55846,511,12103,4712,16658,40073,Unemployed,Single,Own,45,3,Home,7,0.19,0,0.04,64058,168843,No,557,0
3747297,80,Male,South,88205,856,12391,4971,1872,66751,Self-Employed,Married,Mortgage,7,3,Education,25,0.48,6,0.09,33360,34725,No,2368,0
1763702,63,Female,West,81211,579,20434,4321,17746,46675,Unemployed,Married,Mortgage,54,4,Education,29,0.14,2,0.06,101724,213063,No,1087,0
506244,80,Female,South,95703,561,10843,2860,32745,53096,Unemployed,Widowed,Mortgage,27,2,Home,20,0.87,6,0.27,105932,220023,No,648,0
1707618,29,Female,North,64207,645,14782,6144,19108,72320,Employed,Single,Mortgage,75,2,Business,1,0.9,3,0.23,70593,175211,No,2062,0
4316347,30,Male,East,76540,618,24011,3160,25249,37472,Unemployed,Widowed,Rent,83,2,Home,13,0.36,3,0.05,102191,238784,No,954,0
2414440,60,Male,West,46111,632,17792,2391,25692,35957,Employed,Widowed,Own,34,3,Home,24,0.88,6,0.2,130743,337620,No,1668,0
467816,34,Female,East,7620,750,24966,951,25696,90099,Employed,Divorced,Rent,40,4,Education,20,0.65,0,0.28,75830,132173,No,1143,0
3521916,80,Female,East,49144,622,19451,3861,31536,52857,Unemployed,Widowed,Mortgage,22,1,Education,15,0.63,9,0.19,176190,367248,No,913,0
7345677,53,Female,East,52220,579,21524,4965,12932,56546,Employed,Widowed,Mortgage,42,3,Home,33,0.89,2,0.3,111587,190402,No,1390,0
8386515,25,Male,West,44421,734,27538,1708,44229,26057,Self-Employed,Widowed,Mortgage,69,2,Personal,3,0.79,7,0.13,119365,259437,No,1144,0
3936595,86,Female,East,59810,595,14063,5229,45111,25981,Unemployed,Married,Rent,68,1,Personal,16,0.26,8,0.3,203055,159343,No,1223,1
9403828,53,Male,South,48048,815,41850,2969,33169,42641,Retired,Divorced,Own,43,5,Home,30,0.21,4,0.04,136478,354101,No,1146,0
3768575,45,Female,East,26792,806,17291,4566,32388,87352,Unemployed,Divorced,Rent,54,5,Education,31,0.78,9,0.07,96330,70817,Yes,1251,0
2456789,64,Female,East,82589,665,9919,3392,35111,66696,Retired,Divorced,Rent,12,2,Education,8,0.12,0,0.16,-1449,244516,No,749,0
8144860,47,Male,West,26198,547,27327,3920,63607,40806,Unemployed,Single,Rent,26,5,Car,36,0.11,9,0.22,46056,260743,No,1604,0
9619056,40,Female,East,35466,429,30494,3621,7288,36640,Unemployed,Divorced,Rent,90,2,Education,36,0.88,4,0.03,51893,233305,No,301,1
5715854,33,Female,East,24276,862,20616,2335,46781,50272,Self-Employed,Married,Own,17,3,Personal,36,0.48,9,0.15,135881,154099,No,535,0
4164749,31,Female,South,45645,570,21781,2709,17475,46410,Self-Employed,Single,Own,64,1,Car,13,0.48,5,0.28,-1949,107014,Yes,1829,0
1555516,88,Male,North,81380,729,29440,2887,3447,62561,Self-Employed,Divorced,Own,42,1,Personal,5,0.29,0,0.02,114130,328732,No,1530,1
6551581,69,Female,East,63169,791,-1493,4250,19825,35116,Unemployed,Widowed,Own,95,1,Education,25,0.64,1,0.24,103659,249113,No,656,0
1155087,54,Male,East,33651,649,12285,3724,10097,36215,Self-Employed,Single,Mortgage,69,1,Home,38,0.71,4,0.15,115420,102547,No,944,0
5130139,46,Male,South,49370,609,24156,4638,18024,42374,Unemployed,Married,Rent,39,3,Car,35,0.85,4,0.08,64055,141340,No,1652,0
3444248,84,Male,West,75434,638,19426,2202,1066,51470,Unemployed,Divorced,Mortgage,38,3,Personal,5,0.23,6,0.14,77477,277860,No,512,1
4120180,32,Female,West,27411,496,16930,2210,-9186,73911,Unemployed,Widowed,Own,43,5,Education,17,0.8,3,0.27,142273,251659,No,870,0
5713368,64,Female,West,73931,554,24639,3050,1457,38617,Retired,Single,Own,52,5,Business,18,0.5,5,0.13,47030,224849,No,1699,1
6259455,63,Female,West,60346,655,21226,2190,22514,83535,Employed,Married,Rent,27,2,Car,7,0.33,8,0.16,-53317,294312,No,1095,1
9293132,69,Male,South,31824,691,33949,4924,47554,39710,Self-Employed,Single,Own,42,5,Personal,3,0.25,6,0.04,106485,124540,No,1084,0
7646777,36,Male,East,33631,656,37937,5080,26753,-1798,Unemployed,Widowed,Own,62,3,Education,2,0.22,9,0.25,93383,368878,No,501,0
3402020,38,Male,East,64711,402,44246,2322,22635,48206,Retired,Widowed,Mortgage,70,3,Car,1,0.66,9,0.29,115149,288119,No,480,0
7661697,81,Female,North,108927,589,36289,4649,30239,49463,Unemployed,Married,Mortgage,45,3,Business,36,0.75,3,0.09,196207,330521,No,1032,0
7434035,54,Male,East,37934,720,14084,-343,22735,40264,Retired,Single,Rent,11,2,Home,28,0.62,3,0.28,53832,447499,No,1870,1
7472921,44,Female,South,14709,736,6145,881,-5166,54197,Unemployed,Married,Own,93,2,Home,21,0.89,1,0.05,114246,391240,No,588,1
9660406,72,Female,North,67337,701,7628,3800,51245,49317,Employed,Widowed,Own,81,4,Car,22,0.79,2,0.26,81128,292229,No,822,0
857448,46,Male,North,52136,862,23436,1311,29344,55057,Employed,Widowed,Own,5,4,Car,32,0.48,2,0.25,96440,398627,Yes,241,0
2594073,37,Female,South,77456,816,21624,-924,41691,69177,Employed,Divorced,Rent,87,2,Home,28,0.78,7,0.11,37447,167294,No,1003,0
6442299,42,Female,North,43303,802,20621,3235,30338,74880,Self-Employed,Married,Own,27,1,Home,39,0.7,8,0.03,146853,317105,Yes,1369,0
4815066,87,Male,West,82276,738,17376,2888,21512,72411,Self-Employed,Divorced,Rent,25,2,Education,35,0.76,6,0.09,59192,240356,No,789,0
3392027,80,Male,West,97515,761,24099,2755,5996,36342,Unemployed,Single,Own,7,2,Education,5,0.77,0,0.11,166299,440302,No,562,0
3497513,53,Male,North,40215,698,29220,2962,25395,60048,Unemployed,Single,Mortgage,84,2,Education,8,0.13,2,0.2,114259,243638,Yes,1080,0
1183688,19,Female,East,92304,576,21930,2008,12012,63544,Retired,Divorced,Rent,23,3,Business,11,0.36,3,0.06,133563,228652,No,408,0
6848313,39,Male,West,79522,606,20057,2168,34136,45735,Self-Employed,Married,Own,46,5,Home,11,0.79,6,0.12,140687,226040,No,515,0
8444948,33,Male,West,11379,527,17032,4311,11978,43872,Retired,Married,Mortgage,6,2,Education,33,0.37,7,0.23,109017,429025,No,548,0
5764231,51,Female,West,81984,606,37572,1796,16374,54129,Retired,Divorced,Own,54,4,Car,10,0.6,6,0.26,1533,303595,No,-182,0
7189563,86,Male,East,20537,605,17557,1126,3631,75488,Self-Employed,Married,Rent,25,2,Car,28,0.7,7,0.03,65401,259069,No,1079,1
3400456,71,Female,East,99478,577,10886,5000,31191,42255,Unemployed,Divorced,Rent,80,3,Car,11,0.42,0,0.03,61855,173278,No,1475,0
3593341,47,Other,West,44113,553,11121,3653,38229,61126,Employed,Widowed,Own,93,1,Business,32,0.18,4,0.24,47976,293201,No,1562,0
1608323,62,Female,West,70916,597,12745,3730,39594,81802,Retired,Widowed,Rent,18,1,Car,38,0.81,3,0.03,200637,146760,No,540,0
5682509,36,Male,North,57263,864,27260,2046,-6291,20634,Self-Employed,Widowed,Own,23,4,Education,21,0.32,9,0.12,141490,207061,No,849,1
4958337,51,Male,West,62452,653,13435,2593,16438,32835,Employed,Married,Mortgage,89,3,Education,12,0.77,4,0.11,143921,257339,No,716,1
1427645,30,Female,West,77740,815,21705,1943,28357,54811,Self-Employed,Divorced,Rent,2,5,Home,22,0.57,4,0.1,143503,54720,No,2029,0
1119807,60,Female,North,52986,725,13592,1132,32723,50700,Employed,Widowed,Own,84,3,Home,10,0.83,9,0.15,86682,132082,No,-239,0
2856228,78,Female,West,72276,419,20293,1454,17730,48997,Unemployed,Married,Rent,57,2,Home,31,0.51,1,0.29,198213,124658,No,547,0
6694951,39,Male,East,70457,531,16353,3170,32311,84521,Retired,Married,Mortgage,0,1,Personal,12,0.41,7,0.1,90091,300463,Yes,1023,0
9754500,69,Male,East,4217,937,7793,2969,-10391,31172,Employed,Widowed,Mortgage,21,3,Business,20,0.86,3,0.06,108029,189364,Yes,1095,1
3859765,69,Male,North,113434,703,1626,755,23980,29307,Retired,Divorced,Mortgage,74,4,Business,36,0.56,2,0.28,39004,268772,No,1684,1
1909998,53,Female,North,39804,704,19357,6019,20601,39206,Self-Employed,Widowed,Rent,79,5,Education,3,0.85,0,0.16,41561,127772,No,-78,0
7318968,36,Male,South,79669,619,7982,4362,9645,37917,Self-Employed,Divorced,Rent,10,1,Car,36,0.52,2,0.14,64563,63741,No,1687,0
361266,55,Female,East,23651,699,16654,5066,32110,16453,Self-Employed,Married,Own,78,2,Business,1,0.64,4,0.21,156737,188357,Yes,1298,0
5338861,87,Male,North,54502,645,31348,3516,-4518,75317,Retired,Married,Own,50,5,Personal,13,0.69,4,0.21,124119,299001,No,483,0
8876925,74,Other,South,56751,640,36173,3015,32865,66268,Self-Employed,Widowed,Own,62,4,Car,4,0.71,5,0.2,71413,124725,No,1270,0
5775568,37,Female,South,31753,570,18827,1220,2030,112474,Retired,Single,Mortgage,75,4,Business,27,0.62,0,0.08,121534,132429,No,1269,0
4112099,26,Female,North,39205,708,30755,727,13540,43337,Employed,Widowed,Own,25,5,Home,5,0.89,3,0.27,138378,191440,No,810,1
9051066,49,Female,West,5730,593,13906,4750,30339,39387,Employed,Single,Rent,57,5,Personal,34,0.81,4,0.06,107227,385259,Yes,444,0
4624045,21,Male,North,39501,666,27891,2822,38991,49308,Retired,Divorced,Rent,67,4,Car,23,0.38,9,0.01,113078,323551,No,408,0
5742964,67,Male,North,52240,595,27066,2217,52291,80908,Employed,Widowed,Mortgage,66,1,Business,37,0.81,1,0.2,135139,193352,No,1705,0
5647486,22,Female,South,50056,690,38380,2541,-4730,40735,Employed,Widowed,Rent,35,2,Home,17,0.21,0,0.04,156868,330441,No,745,0
2953314,37,Female,North,78512,730,11386,6651,2602,63024,Unemployed,Widowed,Rent,42,4,Car,5,0.59,1,0.03,215405,79955,No,754,1
3840130,54,Female,North,72448,531,37263,767,42414,75032,Unemployed,Widowed,Own,6,2,Car,29,0.76,0,0.28,72149,141301,No,1417,0
1274247,39,Male,South,52864,351,26097,3439,25003,59314,Unemployed,Divorced,Rent,37,3,Business,13,0.71,4,0.06,88044,212916,No,449,0
6787427,75,Male,East,33611,712,40399,2912,-20,56084,Employed,Widowed,Own,85,1,Education,28,0.36,6,0.15,160030,261497,No,1113,1
296964,85,Male,North,75932,673,23643,1687,16078,47534,Self-Employed,Married,Own,3,3,Home,4,0.53,2,0.04,65890,294586,No,1296,0
4737810,61,Female,West,15670,585,14482,4223,15096,68937,Employed,Single,Mortgage,36,5,Personal,35,0.27,9,0.09,71970,193144,No,1176,0
9386776,51,Male,South,39150,518,35457,2705,18308,45604,Unemployed,Widowed,Own,75,1,Home,31,0.18,2,0.27,117696,159454,No,88,0
2879739,59,Male,South,50420,642,28250,2327,6941,60769,Unemployed,Married,Rent,2,1,Education,32,0.61,5,0.23,135024,241731,Yes,1594,1
2082315,26,Male,North,54598,578,29552,3952,15258,69344,Employed,Divorced,Rent,49,2,Car,14,0.86,7,0.12,51477,277444,Yes,662,0
1141960,24,Female,South,24193,622,13329,481,12168,66584,Employed,Single,Mortgage,98,2,Personal,17,0.45,3,0.09,175959,193223,No,1666,0
8041031,85,Female,South,72408,721,2189,4006,5429,31646,Retired,Married,Rent,7,1,Car,36,0.61,3,0.29,122846,132490,No,714,0
20548,36,Male,West,84620,554,14357,3855,43366,56221,Self-Employed,Divorced,Rent,23,5,Education,2,0.18,2,0.02,137239,77576,No,1442,1
6516685,48,Male,North,42628,595,31691,3454,36571,44804,Self-Employed,Widowed,Mortgage,40,4,Car,21,0.49,5,0.15,46970,111940,No,657,1
700578,52,Female,East,97161,578,17476,1897,28305,59121,Self-Employed,Married,Mortgage,86,5,Personal,33,0.57,3,0.24,86167,157613,No,337,0
2551224,74,Male,West,57218,639,31788,155,31814,27176,Unemployed,Single,Mortgage,94,5,Personal,31,0.51,5,0.03,109323,324542,No,524,0
3105635,78,Male,East,56653,651,27416,3588,-320,23586,Employed,Married,Mortgage,94,3,Car,25,0.9,8,0.04,115716,217667,No,1420,0
7154390,48,Female,North,92439,535,17110,1519,15819,49161,Unemployed,Widowed,Rent,49,3,Car,14,0.43,1,0.11,113258,200039,No,-121,0
9398213,70,Male,South,119432,563,21963,3894,16886,9503,Employed,Single,Mortgage,14,3,Car,15,0.17,1,0.02,77611,122209,No,2037,0
497061,49,Female,West,25091,567,21797,618,31570,57946,Self-Employed,Widowed,Rent,40,1,Car,27,0.27,2,0.24,54131,136848,Yes,1076,0
2397276,83,Female,South,46408,690,24566,763,-3137,49640,Employed,Widowed,Rent,85,2,Personal,13,0.66,1,0.18,49646,122856,No,817,0
7727928,76,Male,South,57494,638,22130,4607,12413,73068,Unemployed,Married,Rent,84,2,Home,31,0.12,2,0.07,105647,217427,No,1602,0
6398650,27,Male,East,82893,559,24203,2851,6161,49825,Employed,Widowed,Own,13,5,Education,18,0.2,2,0.11,127030,298568,No,2019,0
7509097,19,Female,North,31587,547,13016,3259,26122,39153,Employed,Single,Mortgage,88,5,Business,27,0.31,1,0.08,132334,215624,No,930,0
7401435,83,Male,East,36163,675,19313,3819,38601,31353,Retired,Married,Mortgage,78,2,Education,34,0.61,5,0.07,28264,192929,Yes,746,0
